celula,regime,algoritmo,seed,migracoes,intra_dc,inter_dc,frac_intra,vms_migradas,vms_com_mais_de_2_migracoes,max_migracoes_por_vm
az-flat-folgada,moderada,cnemesis,56,460,460,0,1.0,196,67,8
az-flat-folgada,moderada,cnemesis,57,460,460,0,1.0,157,62,13
az-flat-folgada,moderada,cnemesis,58,460,460,0,1.0,134,58,11
az-flat-folgada,moderada,cnemesis,59,460,460,0,1.0,177,55,14
az-flat-folgada,moderada,cnemesis,60,460,460,0,1.0,170,78,10
az-flat-folgada,moderada,cnemesis,61,460,460,0,1.0,166,70,9
az-flat-folgada,moderada,cnemesis,62,460,460,0,1.0,142,71,13
az-flat-folgada,moderada,cnemesis,63,460,460,0,1.0,174,75,9
az-flat-folgada,moderada,cnemesis,64,460,460,0,1.0,238,49,8
az-flat-folgada,moderada,cnemesis,65,460,460,0,1.0,195,63,8
az-flat-folgada,moderada,cnemesis,66,460,460,0,1.0,163,74,10
az-flat-folgada,moderada,cnemesis,67,460,460,0,1.0,145,70,9
az-flat-folgada,moderada,cnemesis,68,460,460,0,1.0,137,60,12
az-flat-folgada,moderada,cnemesis,69,460,460,0,1.0,127,52,18
az-flat-folgada,moderada,cnemesis,70,460,460,0,1.0,175,63,10
az-flat-folgada,moderada,cnemesis,71,460,460,0,1.0,152,82,10
az-flat-folgada,moderada,follow_renewables,42,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,43,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,44,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,45,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,46,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,47,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,48,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,49,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,50,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,51,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,52,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,53,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,54,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,55,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,56,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,57,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,58,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,59,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,60,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,61,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,62,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,63,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,64,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,65,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,66,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,67,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,68,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,69,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,70,0,0,0,,0,0,0
az-flat-folgada,moderada,follow_renewables,71,0,0,0,,0,0,0
az-flat-folgada,moderada,followme_s,42,872,566,306,0.6490825688073395,355,91,15
az-flat-folgada,moderada,followme_s,43,987,743,244,0.7527862208713273,347,122,11
az-flat-folgada,moderada,followme_s,44,914,646,268,0.7067833698030634,370,126,9
az-flat-folgada,moderada,followme_s,45,873,565,308,0.6471935853379153,359,115,12
az-flat-folgada,moderada,followme_s,46,952,641,311,0.6733193277310925,372,104,13
az-flat-folgada,moderada,followme_s,47,888,577,311,0.6497747747747747,368,108,12
az-flat-folgada,moderada,followme_s,48,953,685,268,0.7187827911857293,328,131,13
az-flat-folgada,moderada,followme_s,49,1031,756,275,0.7332686711930165,330,114,20
az-flat-folgada,moderada,followme_s,50,947,673,274,0.7106652587117213,350,107,12
az-flat-folgada,moderada,followme_s,51,992,740,252,0.7459677419354839,340,125,18
az-flat-folgada,moderada,followme_s,52,983,704,279,0.71617497456765,369,128,13
az-flat-folgada,moderada,followme_s,53,963,647,316,0.671858774662513,393,126,10
az-flat-folgada,moderada,followme_s,54,965,643,322,0.666321243523316,418,117,13
az-flat-folgada,moderada,followme_s,55,907,613,294,0.6758544652701213,347,123,11
az-flat-folgada,moderada,followme_s,56,886,581,305,0.6557562076749436,364,117,11
az-flat-folgada,moderada,followme_s,57,1037,775,262,0.7473481195756991,366,146,16
az-flat-folgada,moderada,followme_s,58,880,571,309,0.6488636363636363,383,107,13
az-flat-folgada,moderada,followme_s,59,970,694,276,0.7154639175257732,369,132,15
az-flat-folgada,moderada,followme_s,60,949,661,288,0.6965226554267651,336,100,19
az-flat-folgada,moderada,followme_s,61,852,520,332,0.6103286384976526,397,111,8
az-flat-folgada,moderada,followme_s,62,866,554,312,0.6397228637413395,361,121,9
az-flat-folgada,moderada,followme_s,63,933,658,275,0.7052518756698821,356,100,14
az-flat-folgada,moderada,followme_s,64,984,696,288,0.7073170731707317,350,120,14
az-flat-folgada,moderada,followme_s,65,857,559,298,0.6522753792298717,372,110,10
az-flat-folgada,moderada,followme_s,66,929,640,289,0.6889128094725512,380,107,15
az-flat-folgada,moderada,followme_s,67,861,579,282,0.6724738675958188,370,126,9
az-flat-folgada,moderada,followme_s,68,962,664,298,0.6902286902286903,373,134,13
az-flat-folgada,moderada,followme_s,69,975,732,243,0.7507692307692307,331,136,16
az-flat-folgada,moderada,followme_s,70,922,633,289,0.6865509761388287,380,120,11
az-flat-folgada,moderada,followme_s,71,935,657,278,0.7026737967914438,334,114,16
az-realjan-alta,alta,cnemesis,42,367,40,327,0.10899182561307902,355,0,2
az-realjan-alta,alta,cnemesis,43,367,40,327,0.10899182561307902,352,0,2
az-realjan-alta,alta,cnemesis,44,402,40,362,0.09950248756218906,392,0,2
az-realjan-alta,alta,cnemesis,45,410,40,370,0.0975609756097561,400,0,2
az-realjan-alta,alta,cnemesis,46,393,40,353,0.10178117048346055,379,0,2
az-realjan-alta,alta,cnemesis,47,402,40,362,0.09950248756218906,387,0,2
az-realjan-alta,alta,cnemesis,48,364,40,324,0.10989010989010989,357,0,2
az-realjan-alta,alta,cnemesis,49,364,40,324,0.10989010989010989,346,0,2
az-realjan-alta,alta,cnemesis,50,398,40,358,0.10050251256281408,384,0,2
az-realjan-alta,alta,cnemesis,51,376,46,330,0.12234042553191489,359,0,2
az-realjan-alta,alta,cnemesis,52,412,40,372,0.0970873786407767,393,0,2
az-realjan-alta,alta,cnemesis,53,373,40,333,0.10723860589812333,357,0,2
az-realjan-alta,alta,cnemesis,54,384,40,344,0.10416666666666667,366,0,2
az-realjan-alta,alta,cnemesis,55,394,40,354,0.10152284263959391,385,0,2
az-realjan-alta,alta,cnemesis,56,375,40,335,0.10666666666666667,361,0,2
az-realjan-alta,alta,cnemesis,57,396,40,356,0.10101010101010101,384,0,2
az-realjan-alta,alta,cnemesis,58,373,60,313,0.16085790884718498,366,0,2
az-realjan-alta,alta,cnemesis,59,386,55,331,0.14248704663212436,372,0,2
az-realjan-alta,alta,cnemesis,60,387,54,333,0.13953488372093023,370,0,2
az-realjan-alta,alta,cnemesis,61,369,40,329,0.10840108401084012,352,0,2
az-realjan-alta,alta,cnemesis,62,399,41,358,0.10275689223057644,383,0,2
az-realjan-alta,alta,cnemesis,63,378,52,326,0.13756613756613756,360,0,2
az-realjan-alta,alta,cnemesis,64,390,40,350,0.10256410256410256,375,0,2
az-realjan-alta,alta,cnemesis,65,388,40,348,0.10309278350515463,372,1,3
az-realjan-alta,alta,cnemesis,66,344,40,304,0.11627906976744186,334,0,2
az-realjan-alta,alta,cnemesis,67,370,40,330,0.10810810810810811,360,0,2
az-realjan-alta,alta,cnemesis,68,367,40,327,0.10899182561307902,351,0,2
az-realjan-alta,alta,cnemesis,69,415,40,375,0.0963855421686747,394,0,2
az-realjan-alta,alta,cnemesis,70,385,40,345,0.1038961038961039,373,0,2
az-realjan-alta,alta,cnemesis,71,414,40,374,0.0966183574879227,400,0,2
az-realjan-alta,alta,follow_renewables,42,2897,0,2897,0.0,2843,0,2
az-realjan-alta,alta,follow_renewables,43,2907,0,2907,0.0,2861,0,2
az-realjan-alta,alta,follow_renewables,44,2921,0,2921,0.0,2871,0,2
az-realjan-alta,alta,follow_renewables,45,2884,0,2884,0.0,2837,0,2
az-realjan-alta,alta,follow_renewables,46,2946,0,2946,0.0,2894,0,2
az-realjan-alta,alta,follow_renewables,47,2876,0,2876,0.0,2821,0,2
az-realjan-alta,alta,follow_renewables,48,2873,0,2873,0.0,2826,0,2
az-realjan-alta,alta,follow_renewables,49,2945,0,2945,0.0,2893,0,2
az-realjan-alta,alta,follow_renewables,50,2909,0,2909,0.0,2861,0,2
az-realjan-alta,alta,follow_renewables,51,2871,0,2871,0.0,2825,0,2
az-realjan-alta,alta,follow_renewables,52,2925,0,2925,0.0,2871,0,2
az-realjan-alta,alta,follow_renewables,53,2915,0,2915,0.0,2852,0,2
az-realjan-alta,alta,follow_renewables,54,2888,0,2888,0.0,2827,0,2
az-realjan-alta,alta,follow_renewables,55,2880,0,2880,0.0,2829,0,2
az-realjan-alta,alta,follow_renewables,56,2970,0,2970,0.0,2911,0,2
az-realjan-alta,alta,follow_renewables,57,2916,0,2916,0.0,2858,0,2
az-realjan-alta,alta,follow_renewables,58,2967,0,2967,0.0,2911,0,2
az-realjan-alta,alta,follow_renewables,59,2881,0,2881,0.0,2820,0,2
az-realjan-alta,alta,follow_renewables,60,2872,0,2872,0.0,2811,0,2
az-realjan-alta,alta,follow_renewables,61,2829,0,2829,0.0,2787,0,2
az-realjan-alta,alta,follow_renewables,62,2864,0,2864,0.0,2821,0,2
az-realjan-alta,alta,follow_renewables,63,2828,0,2828,0.0,2774,0,2
az-realjan-alta,alta,follow_renewables,64,2918,0,2918,0.0,2867,0,2
az-realjan-alta,alta,follow_renewables,65,2927,0,2927,0.0,2870,0,2
az-realjan-alta,alta,follow_renewables,66,2835,0,2835,0.0,2780,0,2
az-realjan-alta,alta,follow_renewables,67,2877,0,2877,0.0,2829,0,2
az-realjan-alta,alta,follow_renewables,68,2826,0,2826,0.0,2773,0,2
az-realjan-alta,alta,follow_renewables,69,2807,0,2807,0.0,2751,0,2
az-realjan-alta,alta,follow_renewables,70,2876,0,2876,0.0,2828,0,2
az-realjan-alta,alta,follow_renewables,71,2883,0,2883,0.0,2841,0,2
az-realjan-alta,alta,followme_s,42,1086,186,900,0.1712707182320442,901,33,5
az-realjan-alta,alta,followme_s,43,1034,199,835,0.19245647969052224,877,23,4
az-realjan-alta,alta,followme_s,44,1070,244,826,0.22803738317757008,810,56,6
az-realjan-alta,alta,followme_s,45,1085,154,931,0.14193548387096774,949,17,4
az-realjan-alta,alta,followme_s,46,1087,192,895,0.1766329346826127,913,26,6
az-realjan-alta,alta,followme_s,47,1070,188,882,0.17570093457943925,891,26,6
az-realjan-alta,alta,followme_s,48,1052,247,805,0.23479087452471484,803,55,5
az-realjan-alta,alta,followme_s,49,1078,155,923,0.1437847866419295,937,17,5
az-realjan-alta,alta,followme_s,50,1063,195,868,0.18344308560677328,888,27,5
az-realjan-alta,alta,followme_s,51,1080,173,907,0.16018518518518518,926,20,5
az-realjan-alta,alta,followme_s,52,1072,233,839,0.21735074626865672,875,32,4
az-realjan-alta,alta,followme_s,53,1050,204,846,0.19428571428571428,854,31,7
az-realjan-alta,alta,followme_s,54,1048,159,889,0.15171755725190839,882,29,4
az-realjan-alta,alta,followme_s,55,1089,140,949,0.1285583103764922,947,17,4
az-realjan-alta,alta,followme_s,56,1053,193,860,0.18328584995251662,863,25,4
az-realjan-alta,alta,followme_s,57,1079,178,901,0.164967562557924,919,22,4
az-realjan-alta,alta,followme_s,58,1094,133,961,0.12157221206581353,968,19,5
az-realjan-alta,alta,followme_s,59,1075,190,885,0.17674418604651163,909,20,5
az-realjan-alta,alta,followme_s,60,1027,167,860,0.1626095423563778,864,20,4
az-realjan-alta,alta,followme_s,61,1091,246,845,0.22548120989917506,880,35,4
az-realjan-alta,alta,followme_s,62,1066,132,934,0.12382739212007504,920,27,4
az-realjan-alta,alta,followme_s,63,1069,140,929,0.13096351730589337,911,22,4
az-realjan-alta,alta,followme_s,64,1087,197,890,0.1812327506899724,896,35,4
az-realjan-alta,alta,followme_s,65,1070,168,902,0.15700934579439252,904,20,5
az-realjan-alta,alta,followme_s,66,1033,146,887,0.14133591481122942,880,14,4
az-realjan-alta,alta,followme_s,67,1092,213,879,0.19505494505494506,918,33,5
az-realjan-alta,alta,followme_s,68,1093,225,868,0.20585544373284537,889,37,5
az-realjan-alta,alta,followme_s,69,1039,163,876,0.15688161693936478,888,23,4
az-realjan-alta,alta,followme_s,70,1072,193,879,0.18003731343283583,903,22,4
az-realjan-alta,alta,followme_s,71,1059,166,893,0.15675165250236073,884,27,5
az-realjan-folgada,moderada,cnemesis,42,460,460,0,1.0,138,66,11
az-realjan-folgada,moderada,cnemesis,43,460,460,0,1.0,121,59,13
az-realjan-folgada,moderada,cnemesis,44,460,460,0,1.0,129,66,14
az-realjan-folgada,moderada,cnemesis,45,460,460,0,1.0,137,66,13
az-realjan-folgada,moderada,cnemesis,46,460,460,0,1.0,109,49,17
az-realjan-folgada,moderada,cnemesis,47,460,460,0,1.0,134,72,13
az-realjan-folgada,moderada,cnemesis,48,460,460,0,1.0,113,51,20
az-realjan-folgada,moderada,cnemesis,49,460,460,0,1.0,117,55,19
az-realjan-folgada,moderada,cnemesis,50,460,460,0,1.0,125,65,14
az-realjan-folgada,moderada,cnemesis,51,460,460,0,1.0,133,66,11
az-realjan-folgada,moderada,cnemesis,52,460,460,0,1.0,113,60,15
az-realjan-folgada,moderada,cnemesis,53,460,460,0,1.0,116,57,17
az-realjan-folgada,moderada,cnemesis,54,460,460,0,1.0,123,73,12
az-realjan-folgada,moderada,cnemesis,55,460,460,0,1.0,114,61,13
az-realjan-folgada,moderada,cnemesis,56,460,460,0,1.0,125,69,12
az-realjan-folgada,moderada,cnemesis,57,460,460,0,1.0,128,63,14
az-realjan-folgada,moderada,cnemesis,58,460,460,0,1.0,153,75,10
az-realjan-folgada,moderada,cnemesis,59,460,460,0,1.0,135,78,13
az-realjan-folgada,moderada,cnemesis,60,460,460,0,1.0,126,61,13
az-realjan-folgada,moderada,cnemesis,61,460,460,0,1.0,129,67,9
az-realjan-folgada,moderada,cnemesis,62,460,460,0,1.0,114,58,16
az-realjan-folgada,moderada,cnemesis,63,460,460,0,1.0,124,68,11
az-realjan-folgada,moderada,cnemesis,64,460,460,0,1.0,131,64,12
az-realjan-folgada,moderada,cnemesis,65,460,460,0,1.0,131,66,12
az-realjan-folgada,moderada,cnemesis,66,460,460,0,1.0,133,68,13
az-realjan-folgada,moderada,cnemesis,67,460,460,0,1.0,127,65,11
az-realjan-folgada,moderada,cnemesis,68,460,460,0,1.0,134,65,16
az-realjan-folgada,moderada,cnemesis,69,460,460,0,1.0,109,58,14
az-realjan-folgada,moderada,cnemesis,70,460,460,0,1.0,125,57,13
az-realjan-folgada,moderada,cnemesis,71,460,460,0,1.0,126,65,14
az-realjan-folgada,moderada,follow_renewables,42,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,43,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,44,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,45,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,46,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,47,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,48,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,49,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,50,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,51,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,52,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,53,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,54,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,55,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,56,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,57,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,58,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,59,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,60,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,61,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,62,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,63,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,64,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,65,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,66,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,67,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,68,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,69,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,70,0,0,0,,0,0,0
az-realjan-folgada,moderada,follow_renewables,71,0,0,0,,0,0,0
az-realjan-folgada,moderada,followme_s,42,872,566,306,0.6490825688073395,355,91,15
az-realjan-folgada,moderada,followme_s,43,987,743,244,0.7527862208713273,347,122,11
az-realjan-folgada,moderada,followme_s,44,914,646,268,0.7067833698030634,370,126,9
az-realjan-folgada,moderada,followme_s,45,873,565,308,0.6471935853379153,359,115,12
az-realjan-folgada,moderada,followme_s,46,952,641,311,0.6733193277310925,372,104,13
az-realjan-folgada,moderada,followme_s,47,888,577,311,0.6497747747747747,368,108,12
az-realjan-folgada,moderada,followme_s,48,953,685,268,0.7187827911857293,328,131,13
az-realjan-folgada,moderada,followme_s,49,1031,756,275,0.7332686711930165,330,114,20
az-realjan-folgada,moderada,followme_s,50,947,673,274,0.7106652587117213,350,107,12
az-realjan-folgada,moderada,followme_s,51,992,740,252,0.7459677419354839,340,125,18
az-realjan-folgada,moderada,followme_s,52,983,704,279,0.71617497456765,369,128,13
az-realjan-folgada,moderada,followme_s,53,963,647,316,0.671858774662513,393,126,10
az-realjan-folgada,moderada,followme_s,54,965,643,322,0.666321243523316,418,117,13
az-realjan-folgada,moderada,followme_s,55,907,613,294,0.6758544652701213,347,123,11
az-realjan-folgada,moderada,followme_s,56,886,581,305,0.6557562076749436,364,117,11
az-realjan-folgada,moderada,followme_s,57,1037,775,262,0.7473481195756991,366,146,16
az-realjan-folgada,moderada,followme_s,58,880,571,309,0.6488636363636363,383,107,13
az-realjan-folgada,moderada,followme_s,59,969,693,276,0.7151702786377709,369,131,15
az-realjan-folgada,moderada,followme_s,60,945,657,288,0.6952380952380952,336,99,19
az-realjan-folgada,moderada,followme_s,61,852,520,332,0.6103286384976526,397,111,8
az-realjan-folgada,moderada,followme_s,62,867,555,312,0.6401384083044983,361,122,9
az-realjan-folgada,moderada,followme_s,63,933,658,275,0.7052518756698821,356,100,14
az-realjan-folgada,moderada,followme_s,64,998,716,282,0.717434869739479,341,118,18
az-realjan-folgada,moderada,followme_s,65,857,559,298,0.6522753792298717,372,110,10
az-realjan-folgada,moderada,followme_s,66,929,640,289,0.6889128094725512,380,107,15
az-realjan-folgada,moderada,followme_s,67,861,579,282,0.6724738675958188,370,126,9
az-realjan-folgada,moderada,followme_s,68,962,664,298,0.6902286902286903,373,134,13
az-realjan-folgada,moderada,followme_s,69,975,732,243,0.7507692307692307,331,136,16
az-realjan-folgada,moderada,followme_s,70,922,633,289,0.6865509761388287,380,120,11
az-realjan-folgada,moderada,followme_s,71,935,657,278,0.7026737967914438,334,114,16
az-realjun-alta,alta,cnemesis,42,367,40,327,0.10899182561307902,355,0,2
az-realjun-alta,alta,cnemesis,43,367,40,327,0.10899182561307902,352,0,2
az-realjun-alta,alta,cnemesis,44,402,40,362,0.09950248756218906,392,0,2
az-realjun-alta,alta,cnemesis,45,410,40,370,0.0975609756097561,400,0,2
az-realjun-alta,alta,cnemesis,46,393,40,353,0.10178117048346055,379,0,2
az-realjun-alta,alta,cnemesis,47,402,40,362,0.09950248756218906,387,0,2
az-realjun-alta,alta,cnemesis,48,364,40,324,0.10989010989010989,357,0,2
az-realjun-alta,alta,cnemesis,49,364,40,324,0.10989010989010989,346,0,2
az-realjun-alta,alta,cnemesis,50,398,40,358,0.10050251256281408,384,0,2
az-realjun-alta,alta,cnemesis,51,376,46,330,0.12234042553191489,359,0,2
az-realjun-alta,alta,cnemesis,52,412,40,372,0.0970873786407767,393,0,2
az-realjun-alta,alta,cnemesis,53,373,40,333,0.10723860589812333,357,0,2
az-realjun-alta,alta,cnemesis,54,384,40,344,0.10416666666666667,366,0,2
az-realjun-alta,alta,cnemesis,55,394,40,354,0.10152284263959391,385,0,2
az-realjun-alta,alta,cnemesis,56,375,40,335,0.10666666666666667,361,0,2
az-realjun-alta,alta,cnemesis,57,396,40,356,0.10101010101010101,384,0,2
az-realjun-alta,alta,cnemesis,58,373,60,313,0.16085790884718498,366,0,2
az-realjun-alta,alta,cnemesis,59,386,55,331,0.14248704663212436,372,0,2
az-realjun-alta,alta,cnemesis,60,387,54,333,0.13953488372093023,370,0,2
az-realjun-alta,alta,cnemesis,61,369,40,329,0.10840108401084012,352,0,2
az-realjun-alta,alta,cnemesis,62,399,41,358,0.10275689223057644,383,0,2
az-realjun-alta,alta,cnemesis,63,378,52,326,0.13756613756613756,360,0,2
az-realjun-alta,alta,cnemesis,64,390,40,350,0.10256410256410256,375,0,2
az-realjun-alta,alta,cnemesis,65,388,40,348,0.10309278350515463,372,1,3
az-realjun-alta,alta,cnemesis,66,344,40,304,0.11627906976744186,334,0,2
az-realjun-alta,alta,cnemesis,67,370,40,330,0.10810810810810811,360,0,2
az-realjun-alta,alta,cnemesis,68,367,40,327,0.10899182561307902,351,0,2
az-realjun-alta,alta,cnemesis,69,415,40,375,0.0963855421686747,394,0,2
az-realjun-alta,alta,cnemesis,70,385,40,345,0.1038961038961039,373,0,2
az-realjun-alta,alta,cnemesis,71,414,40,374,0.0966183574879227,400,0,2
az-realjun-alta,alta,follow_renewables,42,2897,0,2897,0.0,2843,0,2
az-realjun-alta,alta,follow_renewables,43,2907,0,2907,0.0,2861,0,2
az-realjun-alta,alta,follow_renewables,44,2921,0,2921,0.0,2871,0,2
az-realjun-alta,alta,follow_renewables,45,2884,0,2884,0.0,2837,0,2
az-realjun-alta,alta,follow_renewables,46,2946,0,2946,0.0,2894,0,2
az-realjun-alta,alta,follow_renewables,47,2876,0,2876,0.0,2821,0,2
az-realjun-alta,alta,follow_renewables,48,2873,0,2873,0.0,2826,0,2
az-realjun-alta,alta,follow_renewables,49,2945,0,2945,0.0,2893,0,2
az-realjun-alta,alta,follow_renewables,50,2909,0,2909,0.0,2861,0,2
az-realjun-alta,alta,follow_renewables,51,2871,0,2871,0.0,2825,0,2
az-realjun-alta,alta,follow_renewables,52,2925,0,2925,0.0,2871,0,2
az-realjun-alta,alta,follow_renewables,53,2915,0,2915,0.0,2852,0,2
az-realjun-alta,alta,follow_renewables,54,2888,0,2888,0.0,2827,0,2
az-realjun-alta,alta,follow_renewables,55,2880,0,2880,0.0,2829,0,2
az-realjun-alta,alta,follow_renewables,56,2970,0,2970,0.0,2911,0,2
az-realjun-alta,alta,follow_renewables,57,2916,0,2916,0.0,2858,0,2
az-realjun-alta,alta,follow_renewables,58,2967,0,2967,0.0,2911,0,2
az-realjun-alta,alta,follow_renewables,59,2881,0,2881,0.0,2820,0,2
az-realjun-alta,alta,follow_renewables,60,2872,0,2872,0.0,2811,0,2
az-realjun-alta,alta,follow_renewables,61,2829,0,2829,0.0,2787,0,2
az-realjun-alta,alta,follow_renewables,62,2864,0,2864,0.0,2821,0,2
az-realjun-alta,alta,follow_renewables,63,2828,0,2828,0.0,2774,0,2
az-realjun-alta,alta,follow_renewables,64,2918,0,2918,0.0,2867,0,2
az-realjun-alta,alta,follow_renewables,65,2927,0,2927,0.0,2870,0,2
az-realjun-alta,alta,follow_renewables,66,2835,0,2835,0.0,2780,0,2
az-realjun-alta,alta,follow_renewables,67,2877,0,2877,0.0,2829,0,2
az-realjun-alta,alta,follow_renewables,68,2826,0,2826,0.0,2773,0,2
az-realjun-alta,alta,follow_renewables,69,2807,0,2807,0.0,2751,0,2
az-realjun-alta,alta,follow_renewables,70,2876,0,2876,0.0,2828,0,2
az-realjun-alta,alta,follow_renewables,71,2883,0,2883,0.0,2841,0,2
az-realjun-alta,alta,followme_s,42,1086,186,900,0.1712707182320442,901,33,5
az-realjun-alta,alta,followme_s,43,1034,199,835,0.19245647969052224,877,23,4
az-realjun-alta,alta,followme_s,44,1070,244,826,0.22803738317757008,810,56,6
az-realjun-alta,alta,followme_s,45,1085,154,931,0.14193548387096774,949,17,4
az-realjun-alta,alta,followme_s,46,1087,192,895,0.1766329346826127,913,26,6
az-realjun-alta,alta,followme_s,47,1070,188,882,0.17570093457943925,891,26,6
az-realjun-alta,alta,followme_s,48,1052,247,805,0.23479087452471484,803,55,5
az-realjun-alta,alta,followme_s,49,1078,155,923,0.1437847866419295,937,17,5
az-realjun-alta,alta,followme_s,50,1063,195,868,0.18344308560677328,888,27,5
az-realjun-alta,alta,followme_s,51,1080,173,907,0.16018518518518518,926,20,5
az-realjun-alta,alta,followme_s,52,1072,233,839,0.21735074626865672,875,32,4
az-realjun-alta,alta,followme_s,53,1050,204,846,0.19428571428571428,854,31,7
az-realjun-alta,alta,followme_s,54,1048,159,889,0.15171755725190839,882,29,4
az-realjun-alta,alta,followme_s,55,1089,140,949,0.1285583103764922,947,17,4
az-realjun-alta,alta,followme_s,56,1053,193,860,0.18328584995251662,863,25,4
az-realjun-alta,alta,followme_s,57,1079,178,901,0.164967562557924,919,22,4
az-realjun-alta,alta,followme_s,58,1094,133,961,0.12157221206581353,968,19,5
az-realjun-alta,alta,followme_s,59,1075,190,885,0.17674418604651163,909,20,5
az-realjun-alta,alta,followme_s,60,1027,167,860,0.1626095423563778,864,20,4
az-realjun-alta,alta,followme_s,61,1091,246,845,0.22548120989917506,880,35,4
az-realjun-alta,alta,followme_s,62,1066,132,934,0.12382739212007504,920,27,4
az-realjun-alta,alta,followme_s,63,1069,140,929,0.13096351730589337,911,22,4
az-realjun-alta,alta,followme_s,64,1087,197,890,0.1812327506899724,896,35,4
az-realjun-alta,alta,followme_s,65,1070,168,902,0.15700934579439252,904,20,5
az-realjun-alta,alta,followme_s,66,1033,146,887,0.14133591481122942,880,14,4
az-realjun-alta,alta,followme_s,67,1092,213,879,0.19505494505494506,918,33,5
az-realjun-alta,alta,followme_s,68,1093,225,868,0.20585544373284537,889,37,5
az-realjun-alta,alta,followme_s,69,1039,163,876,0.15688161693936478,888,23,4
az-realjun-alta,alta,followme_s,70,1072,193,879,0.18003731343283583,903,22,4
az-realjun-alta,alta,followme_s,71,1059,166,893,0.15675165250236073,884,27,5
az-realjun-folgada,moderada,cnemesis,42,460,460,0,1.0,138,66,11
az-realjun-folgada,moderada,cnemesis,43,460,460,0,1.0,121,59,13
az-realjun-folgada,moderada,cnemesis,44,460,460,0,1.0,129,66,14
az-realjun-folgada,moderada,cnemesis,45,460,460,0,1.0,137,66,13
az-realjun-folgada,moderada,cnemesis,46,460,460,0,1.0,109,49,17
az-realjun-folgada,moderada,cnemesis,47,460,460,0,1.0,134,72,13
