celula,metrica,alg_i,alg_j,n_seeds,media_i,media_j,dif_media,dif_pct,dif_mediana,todas_dif_nulas,classe,p_bruto,r_rank_biserial,p_holm55,significativo
go-realjan-alta,total_gco2,cnemesis,ffd,30,60858.381907628354,63457.341086616034,-2598.9591789876763,-4.095600500248237,-2551.9137274264685,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,cnemesis,first_fit,30,60858.381907628354,63280.36251955381,-2421.9806119254526,-3.827381063401863,-2399.2099567644145,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,cnemesis,follow_renewables,30,60858.381907628354,59832.83513141541,1025.5467762129215,1.7140200258945362,986.538736865612,False,contraste,5.587935447692871e-09,0.9913978494623656,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,cnemesis,followme_s,30,60858.381907628354,60319.53925047605,538.8426571522951,0.8933136158662592,419.42951884363356,False,contraste,1.991167664527893e-06,0.8881720430107527,1.1947005987167358e-05,True
go-realjan-alta,total_gco2,cnemesis,lowest_carbon_dc,30,60858.381907628354,61011.31702684962,-152.93511922126152,-0.25066680523214807,-187.90600134964916,False,contraste,0.023410143330693245,-0.47096774193548385,0.10424925945699215,False
go-realjan-alta,total_gco2,cnemesis,round_robin,30,60858.381907628354,74632.70405146664,-13774.32214383828,-18.456147769132844,-13769.351277290349,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,cnemesis,worst_fit,30,60858.381907628354,65541.58847940256,-4683.206571774212,-7.14539680899858,-4587.462723343917,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,cnemesis,wsnb,30,60858.381907628354,61017.5828091941,-159.20090156574904,-0.26090987914677066,-282.9905148184371,False,contraste,0.03841841779649258,-0.432258064516129,0.11525525338947773,False
go-realjan-alta,total_gco2,ffd,first_fit,30,63457.341086616034,63280.36251955381,176.97856706222302,0.27967375662163146,257.8907008891438,False,contraste,0.02084985189139843,0.47956989247311826,0.10424925945699215,False
go-realjan-alta,total_gco2,ffd,follow_renewables,30,63457.341086616034,59832.83513141541,3624.505955200598,6.057720559689039,3503.2242004716645,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,ffd,followme_s,30,63457.341086616034,60319.53925047605,3137.8018361399713,5.201965855724283,2976.4963939645713,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,ffd,lowest_carbon_dc,30,63457.341086616034,61011.31702684962,2446.024059766415,4.0091317135310796,2326.072463274897,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,ffd,round_robin,30,63457.341086616034,74632.70405146664,-11175.362964850605,-14.973814907127156,-11207.865923598856,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,ffd,worst_fit,30,63457.341086616034,65541.58847940256,-2084.2473927865362,-3.1800379593203525,-2057.3453489825115,False,contraste,1.862645149230957e-09,-1.0,1.0244548320770264e-07,True
go-realjan-alta,total_gco2,ffd,wsnb,30,63457.341086616034,61017.5828091941,2439.758277421927,3.9984512088117414,2321.807339924526,False,contraste,1.862645149230957e-09,1.0,1.0244548320770264e-07,True
