celula,algoritmo,seed,git_sha,total_kwh,total_gco2,total_migrations,total_mig_bytes,mean_active_hosts,final_sla_violations,total_unplaced_vms,algo_wall_total_us
net100-az-anticorr-folgada,followme_s,46,305e2b27726305e196eea090fabc312280b39e1f,48.166834257234626,6400.015856799924,357,2373383.2180957794,132.63333333333333,815,0,34978
net100-az-anticorr-folgada,followme_s,47,305e2b27726305e196eea090fabc312280b39e1f,49.03932005066835,6583.134383239987,366,2436295.0364046097,130.17916666666667,761,0,33499
net100-az-anticorr-folgada,followme_s,48,305e2b27726305e196eea090fabc312280b39e1f,48.71462203468102,6450.035982240305,334,2150935.6106615067,131.80416666666667,1529,0,33840
net100-az-anticorr-folgada,followme_s,49,305e2b27726305e196eea090fabc312280b39e1f,48.21450807553873,6324.3794147423505,383,2565992.902328491,132.64583333333334,0,0,35090
net100-az-anticorr-folgada,followme_s,50,305e2b27726305e196eea090fabc312280b39e1f,48.45076572809711,6299.256842958379,405,2714270.397890091,133.58333333333334,285,0,33676
net100-az-anticorr-folgada,followme_s,51,305e2b27726305e196eea090fabc312280b39e1f,49.159442114302706,6450.601258353191,417,2721045.408759117,132.71666666666667,548,0,32163
net100-az-anticorr-folgada,lowest_carbon_dc,42,305e2b27726305e196eea090fabc312280b39e1f,48.39517854928659,6537.672068828884,0,0.0,134.9875,0,0,4926
net100-az-anticorr-folgada,lowest_carbon_dc,43,305e2b27726305e196eea090fabc312280b39e1f,47.58774618841678,6295.621550872384,0,0.0,134.82916666666668,0,0,4594
net100-az-anticorr-folgada,lowest_carbon_dc,44,305e2b27726305e196eea090fabc312280b39e1f,47.676539630444765,6290.989034968541,0,0.0,133.475,0,0,3820
net100-az-anticorr-folgada,lowest_carbon_dc,45,305e2b27726305e196eea090fabc312280b39e1f,48.14684507558968,6540.316054564918,0,0.0,135.25416666666666,0,0,5022
net100-az-anticorr-folgada,lowest_carbon_dc,46,305e2b27726305e196eea090fabc312280b39e1f,47.73494301626673,6405.939089938014,0,0.0,135.15,0,0,4242
net100-az-anticorr-folgada,lowest_carbon_dc,47,305e2b27726305e196eea090fabc312280b39e1f,47.795487140512016,6501.021379530145,0,0.0,134.54166666666666,0,0,4697
net100-az-anticorr-folgada,lowest_carbon_dc,48,305e2b27726305e196eea090fabc312280b39e1f,47.86481911969635,6434.211926732379,0,0.0,134.05,0,0,3786
net100-az-anticorr-folgada,lowest_carbon_dc,49,305e2b27726305e196eea090fabc312280b39e1f,47.16741891011759,6281.178580104798,0,0.0,132.2875,0,0,4462
net100-az-anticorr-folgada,lowest_carbon_dc,50,305e2b27726305e196eea090fabc312280b39e1f,47.35338739476133,6250.536879089351,0,0.0,133.40833333333333,0,0,4032
net100-az-anticorr-folgada,lowest_carbon_dc,51,305e2b27726305e196eea090fabc312280b39e1f,48.148166697634096,6421.638135717103,0,0.0,135.85416666666666,0,0,3687
net100-az-anticorr-folgada,round_robin,42,305e2b27726305e196eea090fabc312280b39e1f,129.83703458629944,45354.49974011626,0,0.0,356.3,0,0,1746
net100-az-anticorr-folgada,round_robin,43,305e2b27726305e196eea090fabc312280b39e1f,134.16766401842116,47205.56570222725,0,0.0,367.65,0,0,1612
net100-az-anticorr-folgada,round_robin,44,305e2b27726305e196eea090fabc312280b39e1f,130.3212635907036,46283.599675886166,0,0.0,360.6791666666667,0,0,1490
net100-az-anticorr-folgada,round_robin,45,305e2b27726305e196eea090fabc312280b39e1f,132.49317268304688,46224.72703569767,0,0.0,364.3958333333333,0,0,1767
net100-az-anticorr-folgada,round_robin,46,305e2b27726305e196eea090fabc312280b39e1f,133.66136878627057,47585.60822930096,0,0.0,369.4,0,0,1446
net100-az-anticorr-folgada,round_robin,47,305e2b27726305e196eea090fabc312280b39e1f,130.6194248334846,45766.09484553017,0,0.0,357.29583333333335,0,0,1643
net100-az-anticorr-folgada,round_robin,48,305e2b27726305e196eea090fabc312280b39e1f,132.20552277830134,46969.95236189714,0,0.0,362.175,0,0,2313
net100-az-anticorr-folgada,round_robin,49,305e2b27726305e196eea090fabc312280b39e1f,129.82523154587295,45911.405067598906,0,0.0,361.7916666666667,0,0,1658
net100-az-anticorr-folgada,round_robin,50,305e2b27726305e196eea090fabc312280b39e1f,131.3230452431338,46875.878861433666,0,0.0,362.15416666666664,0,0,1916
net100-az-anticorr-folgada,round_robin,51,305e2b27726305e196eea090fabc312280b39e1f,132.60981205784623,46353.22396842378,0,0.0,367.84166666666664,0,0,1679
net100-az-anticorr-folgada,worst_fit,42,305e2b27726305e196eea090fabc312280b39e1f,62.580204508411434,21757.020017974664,0,0.0,82.1125,0,0,3300
net100-az-anticorr-folgada,worst_fit,43,305e2b27726305e196eea090fabc312280b39e1f,60.42436647802955,20957.68100542493,0,0.0,79.3875,0,0,2934
net100-az-anticorr-folgada,worst_fit,44,305e2b27726305e196eea090fabc312280b39e1f,61.938467321495246,21297.81353330789,0,0.0,81.34166666666667,0,0,2808
net100-az-anticorr-folgada,worst_fit,45,305e2b27726305e196eea090fabc312280b39e1f,61.03421587052243,20892.23723750276,0,0.0,80.13333333333334,0,0,2906
net100-az-anticorr-folgada,worst_fit,46,305e2b27726305e196eea090fabc312280b39e1f,61.67091639165624,21871.891789066198,0,0.0,81.07916666666667,0,0,2929
net100-az-anticorr-folgada,worst_fit,47,305e2b27726305e196eea090fabc312280b39e1f,60.7121369181718,21481.484361991643,0,0.0,79.80416666666666,0,0,2533
net100-az-anticorr-folgada,worst_fit,48,305e2b27726305e196eea090fabc312280b39e1f,61.573731208524,21304.37588872658,0,0.0,80.74583333333334,0,0,4227
net100-az-anticorr-folgada,worst_fit,49,305e2b27726305e196eea090fabc312280b39e1f,60.58325400612797,21540.23853089206,0,0.0,79.69583333333334,0,0,3281
net100-az-anticorr-folgada,worst_fit,50,305e2b27726305e196eea090fabc312280b39e1f,60.3489338086096,21338.72469800734,0,0.0,79.41666666666667,0,0,3632
net100-az-anticorr-folgada,worst_fit,51,305e2b27726305e196eea090fabc312280b39e1f,61.63508062728045,21480.351134986136,0,0.0,80.96666666666667,0,0,3399
net100-az-anticorr-folgada,wsnb,42,305e2b27726305e196eea090fabc312280b39e1f,45.78025851171971,6211.971365276159,0,0.0,169.76666666666668,0,0,2182
net100-az-anticorr-folgada,wsnb,43,305e2b27726305e196eea090fabc312280b39e1f,45.36197436576931,6222.738891698832,0,0.0,171.24583333333334,0,0,3332
net100-az-anticorr-folgada,wsnb,44,305e2b27726305e196eea090fabc312280b39e1f,45.58731397426324,6328.777542880487,0,0.0,171.37916666666666,0,0,2207
net100-az-anticorr-folgada,wsnb,45,305e2b27726305e196eea090fabc312280b39e1f,45.802455447206654,6252.251679177032,0,0.0,172.80416666666667,0,0,2381
net100-az-anticorr-folgada,wsnb,46,305e2b27726305e196eea090fabc312280b39e1f,45.94986410256142,6317.872356008994,0,0.0,172.5125,0,0,2208
net100-az-anticorr-folgada,wsnb,47,305e2b27726305e196eea090fabc312280b39e1f,45.55016832618349,6161.480300148482,0,0.0,171.26666666666668,0,0,3173
net100-az-anticorr-folgada,wsnb,48,305e2b27726305e196eea090fabc312280b39e1f,45.507978610787276,6172.765652960998,0,0.0,170.72083333333333,0,0,2855
net100-az-anticorr-folgada,wsnb,49,305e2b27726305e196eea090fabc312280b39e1f,45.084037339772024,6100.027639793942,0,0.0,169.60833333333332,0,0,3580
net100-az-anticorr-folgada,wsnb,50,305e2b27726305e196eea090fabc312280b39e1f,44.58645067006803,6087.368647072127,0,0.0,166.68333333333334,0,0,2628
net100-az-anticorr-folgada,wsnb,51,305e2b27726305e196eea090fabc312280b39e1f,45.10378911790333,6140.4982055864875,0,0.0,168.45416666666668,0,0,2833
net100-az-realjun-alta,best_fit,42,305e2b27726305e196eea090fabc312280b39e1f,144.4632879407688,64935.93506153422,0,0.0,413.7875,0,552,12257
net100-az-realjun-alta,best_fit,43,305e2b27726305e196eea090fabc312280b39e1f,143.7372994071943,64595.87271517878,0,0.0,412.525,0,297,11351
net100-az-realjun-alta,best_fit,44,305e2b27726305e196eea090fabc312280b39e1f,144.35683887886915,64830.09548541915,0,0.0,413.87916666666666,0,466,12710
net100-az-realjun-alta,best_fit,45,305e2b27726305e196eea090fabc312280b39e1f,144.4111377734015,64890.591771182175,0,0.0,414.75,0,546,12794
net100-az-realjun-alta,best_fit,46,305e2b27726305e196eea090fabc312280b39e1f,144.36917049068467,64837.12857396148,0,0.0,414.7291666666667,0,456,14221
net100-az-realjun-alta,best_fit,47,305e2b27726305e196eea090fabc312280b39e1f,144.4285993305564,64910.7710870816,0,0.0,414.47083333333336,0,516,11477
net100-az-realjun-alta,best_fit,48,305e2b27726305e196eea090fabc312280b39e1f,144.3712383519686,64831.6718094567,0,0.0,413.67083333333335,0,326,12164
net100-az-realjun-alta,best_fit,49,305e2b27726305e196eea090fabc312280b39e1f,144.22563062455407,64805.44920796489,0,0.0,413.6,0,389,13824
net100-az-realjun-alta,best_fit,50,305e2b27726305e196eea090fabc312280b39e1f,144.16522637689644,64789.97972847816,0,0.0,413.99583333333334,0,488,13951
net100-az-realjun-alta,best_fit,51,305e2b27726305e196eea090fabc312280b39e1f,143.9413860831778,64730.11459599577,0,0.0,413.6125,0,445,13384
net100-az-realjun-alta,bfd,42,305e2b27726305e196eea090fabc312280b39e1f,145.48183443655662,65306.65129266028,0,0.0,415.875,0,638,18070
net100-az-realjun-alta,bfd,43,305e2b27726305e196eea090fabc312280b39e1f,144.796387129029,65017.92194620952,0,0.0,415.0541666666667,0,381,16102
net100-az-realjun-alta,bfd,44,305e2b27726305e196eea090fabc312280b39e1f,145.3960881270956,65317.822630330455,0,0.0,416.2,0,524,16673
net100-az-realjun-alta,bfd,45,305e2b27726305e196eea090fabc312280b39e1f,144.97813257509003,65123.035932675106,0,0.0,414.8875,0,619,17363
net100-az-realjun-alta,bfd,46,305e2b27726305e196eea090fabc312280b39e1f,145.2199351181216,65166.77937990637,0,0.0,415.6666666666667,0,474,16556
net100-az-realjun-alta,bfd,47,305e2b27726305e196eea090fabc312280b39e1f,145.03969608991392,65136.281432978256,0,0.0,415.3875,0,552,17462
net100-az-realjun-alta,bfd,48,305e2b27726305e196eea090fabc312280b39e1f,145.69226956829286,65418.43963620786,0,0.0,416.59583333333336,0,450,14069
net100-az-realjun-alta,bfd,49,305e2b27726305e196eea090fabc312280b39e1f,144.8201804264599,65059.910641392955,0,0.0,414.3958333333333,0,482,16274
net100-az-realjun-alta,bfd,50,305e2b27726305e196eea090fabc312280b39e1f,145.0541840307812,65201.769284712296,0,0.0,415.8875,0,567,16160
net100-az-realjun-alta,bfd,51,305e2b27726305e196eea090fabc312280b39e1f,144.59676831040298,64969.39180784366,0,0.0,414.65416666666664,0,496,13918
net100-az-realjun-alta,cnemesis,42,305e2b27726305e196eea090fabc312280b39e1f,143.921689793924,60671.10681240684,315,2986389.235136032,398.3541666666667,13384,441,229106
net100-az-realjun-alta,cnemesis,43,305e2b27726305e196eea090fabc312280b39e1f,143.3803140494512,60258.727067659696,284,2781285.029445648,397.3833333333333,11797,274,224068
net100-az-realjun-alta,cnemesis,44,305e2b27726305e196eea090fabc312280b39e1f,143.6123525934737,60364.94532477405,375,3095214.86997509,396.40833333333336,15372,398,234682
net100-az-realjun-alta,cnemesis,45,305e2b27726305e196eea090fabc312280b39e1f,143.8583891590752,60530.54890620534,375,2990994.355031967,397.34583333333336,12910,426,221253
net100-az-realjun-alta,cnemesis,46,305e2b27726305e196eea090fabc312280b39e1f,143.77881514664594,60389.08543773969,336,3017251.890127182,397.70416666666665,14993,323,231463
net100-az-realjun-alta,cnemesis,47,305e2b27726305e196eea090fabc312280b39e1f,143.8319013089724,60496.99336054082,343,3075711.421066284,398.29583333333335,16730,438,220367
net100-az-realjun-alta,cnemesis,48,305e2b27726305e196eea090fabc312280b39e1f,144.02369366354753,60637.66878166821,338,2822575.1471242905,398.7416666666667,11625,300,230838
net100-az-realjun-alta,cnemesis,49,305e2b27726305e196eea090fabc312280b39e1f,143.6040352494203,60422.44792883091,267,2944829.1214256287,397.22083333333336,14363,356,235512
net100-az-realjun-alta,cnemesis,50,305e2b27726305e196eea090fabc312280b39e1f,143.71839311147963,60633.797240350206,340,3187657.2053575516,397.15416666666664,12572,441,220116
net100-az-realjun-alta,cnemesis,51,305e2b27726305e196eea090fabc312280b39e1f,143.25073355167234,60369.81154769664,305,2949843.3909215927,396.9,12034,415,232646
net100-az-realjun-alta,ffd,42,305e2b27726305e196eea090fabc312280b39e1f,144.4242100298983,63498.322448655155,0,0.0,396.52916666666664,0,577,13088
net100-az-realjun-alta,ffd,43,305e2b27726305e196eea090fabc312280b39e1f,144.5591160384445,63386.1047443976,0,0.0,398.5083333333333,0,409,10104
net100-az-realjun-alta,ffd,44,305e2b27726305e196eea090fabc312280b39e1f,144.780731055785,63615.89761753351,0,0.0,398.0375,0,519,12799
net100-az-realjun-alta,ffd,45,305e2b27726305e196eea090fabc312280b39e1f,144.61066348147074,63543.88066035932,0,0.0,397.80833333333334,0,618,12046
net100-az-realjun-alta,ffd,46,305e2b27726305e196eea090fabc312280b39e1f,144.8233222887908,63576.921255383466,0,0.0,399.2875,0,514,12429
net100-az-realjun-alta,ffd,47,305e2b27726305e196eea090fabc312280b39e1f,144.5969279356623,63406.48012370132,0,0.0,398.3125,0,593,12847
net100-az-realjun-alta,ffd,48,305e2b27726305e196eea090fabc312280b39e1f,144.90191833220206,63755.63130143067,0,0.0,398.47083333333336,0,447,9183
net100-az-realjun-alta,ffd,49,305e2b27726305e196eea090fabc312280b39e1f,144.52600101777574,63456.49344116968,0,0.0,397.69166666666666,0,478,9752
net100-az-realjun-alta,ffd,50,305e2b27726305e196eea090fabc312280b39e1f,144.36679376422407,63464.5588735446,0,0.0,397.975,0,534,11877
net100-az-realjun-alta,ffd,51,305e2b27726305e196eea090fabc312280b39e1f,144.09746206134236,63239.449321188156,0,0.0,397.28333333333336,0,489,13235
net100-az-realjun-alta,first_fit,42,305e2b27726305e196eea090fabc312280b39e1f,144.30610966042775,63599.57598495683,0,0.0,397.4583333333333,0,500,7099
net100-az-realjun-alta,first_fit,43,305e2b27726305e196eea090fabc312280b39e1f,143.89049211235667,63264.911997821626,0,0.0,396.8833333333333,0,310,8165
net100-az-realjun-alta,first_fit,44,305e2b27726305e196eea090fabc312280b39e1f,144.4565855595826,63566.73388341647,0,0.0,398.0,0,469,8224
net100-az-realjun-alta,first_fit,45,305e2b27726305e196eea090fabc312280b39e1f,144.1778350617528,63491.69927014836,0,0.0,397.50416666666666,0,510,10764
net100-az-realjun-alta,first_fit,46,305e2b27726305e196eea090fabc312280b39e1f,144.0352757661491,63236.736248037516,0,0.0,396.98333333333335,0,411,11062
net100-az-realjun-alta,first_fit,47,305e2b27726305e196eea090fabc312280b39e1f,144.33029029286143,63483.577710786674,0,0.0,398.025,0,478,8629
net100-az-realjun-alta,first_fit,48,305e2b27726305e196eea090fabc312280b39e1f,144.7434173294358,63820.13299830721,0,0.0,399.4291666666667,0,384,8769
net100-az-realjun-alta,first_fit,49,305e2b27726305e196eea090fabc312280b39e1f,144.1743437929485,63455.50729557754,0,0.0,397.52916666666664,0,389,10621
net100-az-realjun-alta,first_fit,50,305e2b27726305e196eea090fabc312280b39e1f,144.05882874353972,63504.34756905634,0,0.0,397.39166666666665,0,451,8043
net100-az-realjun-alta,first_fit,51,305e2b27726305e196eea090fabc312280b39e1f,144.08115187763852,63382.15895096373,0,0.0,398.49583333333334,0,431,9248
net100-az-realjun-alta,follow_renewables,42,305e2b27726305e196eea090fabc312280b39e1f,144.02041455749725,60625.28688104263,2839,14417171.905511856,325.2,37955,436,63892
net100-az-realjun-alta,follow_renewables,43,305e2b27726305e196eea090fabc312280b39e1f,143.35941067163387,60147.55277999362,2856,14300978.056013107,324.12916666666666,32130,262,69420
net100-az-realjun-alta,follow_renewables,44,305e2b27726305e196eea090fabc312280b39e1f,143.83869232093832,60402.86829542375,2872,14558510.32835102,325.56666666666666,33215,367,68660
net100-az-realjun-alta,follow_renewables,45,305e2b27726305e196eea090fabc312280b39e1f,144.056170516049,60557.88981299394,2839,14468834.062498093,325.32916666666665,39173,423,62191
net100-az-realjun-alta,follow_renewables,46,305e2b27726305e196eea090fabc312280b39e1f,143.70267078247835,60312.09336663244,2892,14788413.559350014,324.4916666666667,34104,302,60497
net100-az-realjun-alta,follow_renewables,47,305e2b27726305e196eea090fabc312280b39e1f,143.60946902849656,60343.91936996631,2816,14220321.4481678,328.35833333333335,37684,421,62288
net100-az-realjun-alta,follow_renewables,48,305e2b27726305e196eea090fabc312280b39e1f,144.18468598026251,60578.08228757548,2823,14102866.17247963,329.5083333333333,40997,256,65884
net100-az-realjun-alta,follow_renewables,49,305e2b27726305e196eea090fabc312280b39e1f,143.72977801803876,60422.89703685219,2891,14746307.110111237,322.7916666666667,29698,353,66405
net100-az-realjun-alta,follow_renewables,50,305e2b27726305e196eea090fabc312280b39e1f,143.9972723521818,60627.974081813736,2859,13804204.101418495,326.9625,31446,417,67475
net100-az-realjun-alta,follow_renewables,51,305e2b27726305e196eea090fabc312280b39e1f,143.5961026524394,60332.89823469247,2825,14038220.532310486,327.31666666666666,39230,385,61592
net100-az-realjun-alta,followme_s,42,305e2b27726305e196eea090fabc312280b39e1f,144.1548956864742,60782.93634176125,791,4208855.287822723,396.40416666666664,6495,495,270927
net100-az-realjun-alta,followme_s,43,305e2b27726305e196eea090fabc312280b39e1f,143.2999625215936,60169.09440111172,757,3894736.445209503,395.64166666666665,5179,268,285659
net100-az-realjun-alta,followme_s,44,305e2b27726305e196eea090fabc312280b39e1f,143.50409914239793,60272.25284434661,788,4331386.359915733,394.075,3928,429,258594
net100-az-realjun-alta,followme_s,45,305e2b27726305e196eea090fabc312280b39e1f,143.69394586265065,60406.99572074799,770,4304220.95362854,396.325,5217,459,241302
net100-az-realjun-alta,followme_s,46,305e2b27726305e196eea090fabc312280b39e1f,143.18289556076303,60107.60307871116,796,4417079.646262169,395.7,6772,363,265367
net100-az-realjun-alta,followme_s,47,305e2b27726305e196eea090fabc312280b39e1f,143.591096220633,60374.866076515,662,3908575.9851875305,396.09166666666664,6470,451,286763
net100-az-realjun-alta,followme_s,48,305e2b27726305e196eea090fabc312280b39e1f,143.77352035301806,60508.65099474893,738,4137762.873605728,395.7416666666667,5261,311,255542
net100-az-realjun-alta,followme_s,49,305e2b27726305e196eea090fabc312280b39e1f,143.57466678006745,60405.16086635569,735,4161672.1872291565,394.925,3340,397,284244
net100-az-realjun-alta,followme_s,50,305e2b27726305e196eea090fabc312280b39e1f,143.66455271635877,60688.43810013667,728,4184695.9376163483,395.42083333333335,1525,507,285333
net100-az-realjun-alta,followme_s,51,305e2b27726305e196eea090fabc312280b39e1f,143.3028645177087,60349.45221426319,674,4108785.000011444,396.7375,5066,464,272797
net100-az-realjun-alta,lowest_carbon_dc,42,305e2b27726305e196eea090fabc312280b39e1f,143.92155073943857,60707.44634947796,0,0.0,398.825,0,506,19111
net100-az-realjun-alta,lowest_carbon_dc,43,305e2b27726305e196eea090fabc312280b39e1f,143.35839124925187,60265.40803265702,0,0.0,397.4291666666667,0,277,17735
net100-az-realjun-alta,lowest_carbon_dc,44,305e2b27726305e196eea090fabc312280b39e1f,143.77579633562976,60450.30020007072,0,0.0,398.025,0,435,17340
net100-az-realjun-alta,lowest_carbon_dc,45,305e2b27726305e196eea090fabc312280b39e1f,143.74385935284266,60450.756592951664,0,0.0,398.23333333333335,0,548,20225
net100-az-realjun-alta,lowest_carbon_dc,46,305e2b27726305e196eea090fabc312280b39e1f,143.34824741885913,60202.9094902051,0,0.0,397.2083333333333,0,364,18230
net100-az-realjun-alta,lowest_carbon_dc,47,305e2b27726305e196eea090fabc312280b39e1f,143.68641236616696,60483.62645678666,0,0.0,398.25416666666666,0,494,16520
net100-az-realjun-alta,lowest_carbon_dc,48,305e2b27726305e196eea090fabc312280b39e1f,144.24918112715585,60758.80407309223,0,0.0,400.18333333333334,0,330,18855
net100-az-realjun-alta,lowest_carbon_dc,49,305e2b27726305e196eea090fabc312280b39e1f,143.85086117358918,60605.32274460362,0,0.0,398.7083333333333,0,406,16362
net100-az-realjun-alta,lowest_carbon_dc,50,305e2b27726305e196eea090fabc312280b39e1f,143.53110421593482,60631.81367554205,0,0.0,398.0083333333333,0,521,18569
net100-az-realjun-alta,lowest_carbon_dc,51,305e2b27726305e196eea090fabc312280b39e1f,143.31010707109272,60379.385100367246,0,0.0,397.78333333333336,0,464,19470
net100-az-realjun-alta,round_robin,42,305e2b27726305e196eea090fabc312280b39e1f,159.10600008771368,72988.4690942376,0,0.0,436.8333333333333,0,411,8818
net100-az-realjun-alta,round_robin,43,305e2b27726305e196eea090fabc312280b39e1f,159.76496183895884,73244.3029806063,0,0.0,439.2875,0,235,9210
net100-az-realjun-alta,round_robin,44,305e2b27726305e196eea090fabc312280b39e1f,159.45561072756755,73096.85875779089,0,0.0,437.87916666666666,0,359,8252
net100-az-realjun-alta,round_robin,45,305e2b27726305e196eea090fabc312280b39e1f,159.230123772004,72942.72791278786,0,0.0,437.1166666666667,0,441,9588
net100-az-realjun-alta,round_robin,46,305e2b27726305e196eea090fabc312280b39e1f,159.25941463361724,72960.54670008228,0,0.0,437.00416666666666,0,348,10225
net100-az-realjun-alta,round_robin,47,305e2b27726305e196eea090fabc312280b39e1f,159.33063354669198,73094.47190600689,0,0.0,437.51666666666665,0,422,8171
net100-az-realjun-alta,round_robin,48,305e2b27726305e196eea090fabc312280b39e1f,159.2673396589396,73021.31721181698,0,0.0,437.74583333333334,0,294,7768
net100-az-realjun-alta,round_robin,49,305e2b27726305e196eea090fabc312280b39e1f,159.56820002040524,73146.10686857434,0,0.0,438.68333333333334,0,330,8610
net100-az-realjun-alta,round_robin,50,305e2b27726305e196eea090fabc312280b39e1f,158.98434472574743,72910.60236518005,0,0.0,437.51666666666665,0,381,6555
net100-az-realjun-alta,round_robin,51,305e2b27726305e196eea090fabc312280b39e1f,159.22314979598653,73012.2565398523,0,0.0,437.75416666666666,0,340,10683
net100-az-realjun-alta,worst_fit,42,305e2b27726305e196eea090fabc312280b39e1f,151.20954213924028,68876.74390163855,0,0.0,400.1333333333333,0,380,12061
net100-az-realjun-alta,worst_fit,43,305e2b27726305e196eea090fabc312280b39e1f,150.79124190003125,68702.61318714423,0,0.0,398.7416666666667,0,238,13864
net100-az-realjun-alta,worst_fit,44,305e2b27726305e196eea090fabc312280b39e1f,150.35460184316932,68454.17401451817,0,0.0,396.6333333333333,0,354,13859
net100-az-realjun-alta,worst_fit,45,305e2b27726305e196eea090fabc312280b39e1f,151.45446807164382,68950.69392465665,0,0.0,400.9375,0,410,13061
net100-az-realjun-alta,worst_fit,46,305e2b27726305e196eea090fabc312280b39e1f,150.18192938402288,68445.32954738748,0,0.0,395.70416666666665,0,330,14012
net100-az-realjun-alta,worst_fit,47,305e2b27726305e196eea090fabc312280b39e1f,151.20481691688536,68873.48181658893,0,0.0,399.725,0,402,15692
net100-az-realjun-alta,worst_fit,48,305e2b27726305e196eea090fabc312280b39e1f,151.65219599403306,69230.65018979937,0,0.0,401.75,0,294,13683
net100-az-realjun-alta,worst_fit,49,305e2b27726305e196eea090fabc312280b39e1f,150.6697382945124,68530.99187843384,0,0.0,397.65,0,298,11516
net100-az-realjun-alta,worst_fit,50,305e2b27726305e196eea090fabc312280b39e1f,150.3625548640949,68489.93997829467,0,0.0,398.825,0,376,11580
net100-az-realjun-alta,worst_fit,51,305e2b27726305e196eea090fabc312280b39e1f,150.43620604702002,68509.53314030143,0,0.0,397.7,0,337,17651
net100-az-realjun-alta,wsnb,42,305e2b27726305e196eea090fabc312280b39e1f,143.76602295003423,60660.17448989826,0,0.0,398.0083333333333,0,506,12962
net100-az-realjun-alta,wsnb,43,305e2b27726305e196eea090fabc312280b39e1f,143.41137797727458,60285.392996599294,0,0.0,398.20416666666665,0,294,10941
net100-az-realjun-alta,wsnb,44,305e2b27726305e196eea090fabc312280b39e1f,143.75479607808083,60418.23881864214,0,0.0,397.9625,0,436,15650
net100-az-realjun-alta,wsnb,45,305e2b27726305e196eea090fabc312280b39e1f,143.60495525109843,60438.27010193838,0,0.0,397.9791666666667,0,522,11652
net100-az-realjun-alta,wsnb,46,305e2b27726305e196eea090fabc312280b39e1f,143.36322863075875,60276.3353359067,0,0.0,397.2708333333333,0,381,11527
net100-az-realjun-alta,wsnb,47,305e2b27726305e196eea090fabc312280b39e1f,143.6862517586641,60537.74692686359,0,0.0,398.2875,0,508,12549
net100-az-realjun-alta,wsnb,48,305e2b27726305e196eea090fabc312280b39e1f,144.22405584295845,60795.146919312254,0,0.0,400.09166666666664,0,369,11988
net100-az-realjun-alta,wsnb,49,305e2b27726305e196eea090fabc312280b39e1f,143.62980319258972,60531.91577267452,0,0.0,397.8833333333333,0,392,13153
net100-az-realjun-alta,wsnb,50,305e2b27726305e196eea090fabc312280b39e1f,143.68642209700133,60681.76922698597,0,0.0,398.9625,0,459,11741
net100-az-realjun-alta,wsnb,51,305e2b27726305e196eea090fabc312280b39e1f,143.20890339164197,60394.92900215701,0,0.0,397.45,0,429,13492
net100-az-realjun-folgada,best_fit,42,305e2b27726305e196eea090fabc312280b39e1f,45.47490826657211,21501.829515620335,0,0.0,208.20833333333334,0,0,2922
net100-az-realjun-folgada,best_fit,43,305e2b27726305e196eea090fabc312280b39e1f,44.96097323928879,21407.41254175908,0,0.0,208.0125,0,0,2907
net100-az-realjun-folgada,best_fit,44,305e2b27726305e196eea090fabc312280b39e1f,44.999926901709586,21315.09831067911,0,0.0,207.06666666666666,0,0,3276
net100-az-realjun-folgada,best_fit,45,305e2b27726305e196eea090fabc312280b39e1f,45.27386013034669,21598.214908130627,0,0.0,208.16666666666666,0,0,3049
net100-az-realjun-folgada,best_fit,46,305e2b27726305e196eea090fabc312280b39e1f,45.357264934247205,21657.531941464353,0,0.0,207.89166666666668,0,0,2101
net100-az-realjun-folgada,best_fit,47,305e2b27726305e196eea090fabc312280b39e1f,44.7399112607838,21113.88199012041,0,0.0,206.80416666666667,0,0,3516
net100-az-realjun-folgada,best_fit,48,305e2b27726305e196eea090fabc312280b39e1f,45.51475762433026,21381.93610348284,0,0.0,209.57916666666668,0,0,2299
net100-az-realjun-folgada,best_fit,49,305e2b27726305e196eea090fabc312280b39e1f,45.266900447720175,21482.134834201643,0,0.0,208.40833333333333,0,0,3483
net100-az-realjun-folgada,best_fit,50,305e2b27726305e196eea090fabc312280b39e1f,45.02649553771819,21449.47809739221,0,0.0,205.60416666666666,0,0,3175
net100-az-realjun-folgada,best_fit,51,305e2b27726305e196eea090fabc312280b39e1f,45.647246646361744,21894.343594032387,0,0.0,207.84583333333333,0,0,3441
net100-az-realjun-folgada,bfd,42,305e2b27726305e196eea090fabc312280b39e1f,47.58912910452346,21374.31671606097,0,0.0,222.49583333333334,0,0,3808
net100-az-realjun-folgada,bfd,43,305e2b27726305e196eea090fabc312280b39e1f,47.20245704751324,21542.189893261508,0,0.0,222.80416666666667,0,0,3512
net100-az-realjun-folgada,bfd,44,305e2b27726305e196eea090fabc312280b39e1f,47.56015637134771,21555.48678813314,0,0.0,224.56666666666666,0,0,3925
net100-az-realjun-folgada,bfd,45,305e2b27726305e196eea090fabc312280b39e1f,46.830600777193276,21234.918483528625,0,0.0,222.14583333333334,0,0,3624
net100-az-realjun-folgada,bfd,46,305e2b27726305e196eea090fabc312280b39e1f,47.27215242042981,21442.619692179756,0,0.0,222.3875,0,0,3336
net100-az-realjun-folgada,bfd,47,305e2b27726305e196eea090fabc312280b39e1f,47.187869663090865,21271.26170230723,0,0.0,222.6875,0,0,3380
