celula,algoritmo,seed,git_sha,sha256_binario,total_kwh,total_gco2,total_migrations,total_mig_bytes,mean_active_hosts,final_sla_violations,total_unplaced_vms,algo_wall_total_us
az-anticorr-alta,round_robin,43,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,159.76496183895884,58030.84560520568,0,0.0,439.2875,0,235,6191
az-anticorr-alta,round_robin,44,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,159.45561072756755,57886.05198057726,0,0.0,437.87916666666666,0,359,6733
az-anticorr-alta,round_robin,45,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,159.230123772004,57819.595907761286,0,0.0,437.1166666666667,0,441,7570
az-anticorr-alta,round_robin,46,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,159.25941463361724,57918.77405027953,0,0.0,437.00416666666666,0,348,9200
az-anticorr-alta,round_robin,47,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,159.33063354669198,57954.88476932309,0,0.0,437.51666666666665,0,422,6585
az-anticorr-alta,round_robin,48,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,159.2673396589396,58003.642708857624,0,0.0,437.74583333333334,0,294,7628
az-anticorr-alta,round_robin,49,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,159.56820002040524,57997.902816780945,0,0.0,438.68333333333334,0,330,7749
az-anticorr-alta,round_robin,50,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,158.98434472574743,57920.48618791836,0,0.0,437.51666666666665,0,381,5658
az-anticorr-alta,round_robin,51,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,159.22314979598653,57967.88214628005,0,0.0,437.75416666666666,0,340,9017
az-anticorr-alta,worst_fit,42,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,151.20954213924028,55371.68662119133,0,0.0,400.1333333333333,0,380,12053
az-anticorr-alta,worst_fit,43,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,150.79124190003125,55190.8197056172,0,0.0,398.7416666666667,0,238,13185
az-anticorr-alta,worst_fit,44,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,150.35460184316932,55023.889522600635,0,0.0,396.6333333333333,0,354,12524
az-anticorr-alta,worst_fit,45,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,151.45446807164382,55458.34740574692,0,0.0,400.9375,0,410,11956
az-anticorr-alta,worst_fit,46,305e2b27726305e196eea090fabc312280b39e1f,36bfe40eed33c8b8cb491894acd6f63c05c13e0d7a15a6e6f7b9401246d94c6d,150.18192938402288,55053.54970184203,0,0.0,395.70416666666665,0,330,13275
